id_client;job_category;service_channel;nb_internet_products;contract_type;risk_of_credit;credit_flux;annual_flux;target
395;4618Z;BUREAU DE POSTE;1;1;CESS;0 a 70% de flux;8499,27;0
396;7112B;BUREAU DE POSTE;1;1;8;Inconnu;2850;0
397;7022Z;PRO;2;1;8;Pas de flux;;0
398;4799A;BUREAU DE POSTE;0;1;6;Inconnu;2784,48;0
399;7022Z;PRO;2;1;8;0 a 70% de flux;12927;0
400;8559A;PRO;1;1;8;0 a 70% de flux;4490;0
401;8690;PRO;2;1;8;0 a 70% de flux;16798,31;0
402;0121Z;PRO;1;1;9;0 a 70% de flux;28573,12;0
403;0149Z;BUREAU DE POSTE;1;1;8;0 a 70% de flux;43517,82;0
404;8690E;PRO;1;1;9;0 a 70% de flux;14581,27;1
405;8121Z;BUREAU DE POSTE;1;1;7;Inconnu;28920;0
406;4511Z;BUREAU DE POSTE;1;1;7;Inconnu;10884,21;0
407;8690;PRO;1;1;8;0 a 70% de flux;15095,47;0
408;8690;BUREAU DE POSTE;2;1;8;Inconnu;13807,81;0
409;4511Z;BUREAU DE POSTE;0;1;7;0 a 70% de flux;14314,5;0
410;8690;PRO;1;1;CESS;Pas de flux;;0
411;9529Z;BUREAU DE POSTE;1;1;7;Inconnu;6794;0
412;4719B;BUREAU DE POSTE;2;1;6;Pas de flux;;0
413;8690;PRO;1;1;9;0 a 70% de flux;763,36;0
414;8559B;BUREAU DE POSTE;0;1;8;Pas de flux;;0
415;0149Z;BUREAU DE POSTE;0;1;;Inconnu;1394,03;0
416;7022Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
417;8690;BUREAU DE POSTE;2;1;RJ;Inconnu;6748,13;0
418;0220Z;PRO;1;1;9;0 a 70% de flux;17324,91;0
419;4339Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
420;8621Z;PRO;2;1;;Plus de 70% de flux;19544,41;0
421;8690E;PRO;1;1;8;Pas de flux;;0
422;8690E;PRO;1;1;8;Inconnu;15623,85;0
423;8129B;BUREAU DE POSTE;0;1;7;Pas de flux;;0
424;4781Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
425;9003B;BUREAU DE POSTE;1;1;9;Pas de flux;;0
426;8559B;BUREAU DE POSTE;2;1;7;0 a 70% de flux;18261,07;0
427;9001Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
428;7500Z;BUREAU DE POSTE;1;1;6;Inconnu;13162,24;0
429;4781Z;BUREAU DE POSTE;1;1;6;Inconnu;169,4;0
430;4322A;BUREAU DE POSTE;1;1;;Inconnu;27115,26;0
431;5530Z;BUREAU DE POSTE;0;1;;Inconnu;1080;0
432;9529Z;BUREAU DE POSTE;1;1;6;Inconnu;8990;0
433;9609Z;BUREAU DE POSTE;1;1;8;Inconnu;2887;0
434;4520A;BUREAU DE POSTE;1;1;5;0 a 70% de flux;8065,39;0
435;3109B;BUREAU DE POSTE;2;1;7;Inconnu;7154,5;0
436;4791A;A DISTANCE;1;1;7;Inconnu;820,06;0
437;4726Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
438;4781Z;PRO;1;1;7;0 a 70% de flux;30596,82;1
439;5610C;BUREAU DE POSTE;0;1;;0 a 70% de flux;10718;0
440;4333Z;PRO;2;2;6;Inconnu;2042,49;0
441;9329Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
442;4399;BUREAU DE POSTE;1;1;6;Inconnu;3435;0
443;8622C;PRO;0;1;7;Inconnu;5190,18;0
444;4619B;PRO;2;1;7;0 a 70% de flux;32270,5;0
445;8621Z;PRO;1;1;8;0 a 70% de flux;16384;0
446;9602A;BUREAU DE POSTE;1;1;7;Pas de flux;;0
447;4321A;BUREAU DE POSTE;1;1;7;Inconnu;35650;0
448;8211Z;PRO;2;1;8;0 a 70% de flux;6060,24;0
449;8690;PRO;2;1;8;0 a 70% de flux;14520;0
450;5610C;PRO;0;0;5;Pas de flux;;0
451;8690;BUREAU DE POSTE;1;1;7;Inconnu;16007,64;0
452;3109B;BUREAU DE POSTE;2;1;7;Inconnu;11107,65;0
453;4781Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;27054,13;0
454;4799A;BUREAU DE POSTE;1;1;7;Inconnu;5889;0
455;4520A;BUREAU DE POSTE;0;1;7;Inconnu;4000;0
456;2053Z;DOM;1;1;8;Inconnu;9915,84;0
457;9529Z;BUREAU DE POSTE;2;1;6;Inconnu;656,78;0
458;8690;BUREAU DE POSTE;1;1;8;Plus de 70% de flux;6120;0
459;8690E;BUREAU DE POSTE;1;1;8;0 a 70% de flux;13784,3;0
460;4399C;BUREAU DE POSTE;1;1;7;Inconnu;4569,75;0
461;8690E;BUREAU DE POSTE;1;1;7;Inconnu;10585;0
462;8621Z;PRO;2;1;8;0 a 70% de flux;26251,26;1
463;4722Z;BUREAU DE POSTE;1;1;5;Inconnu;7033,09;0
464;9602A;BUREAU DE POSTE;1;1;CESS;0 a 70% de flux;5829,82;1
465;8690;BUREAU DE POSTE;1;1;8;Inconnu;21793,91;0
466;5520Z;BUREAU DE POSTE;2;1;6;Inconnu;850;0
467;6209Z;BUREAU DE POSTE;2;1;7;Inconnu;708,19;0
468;8690E;PRO;1;1;7;Pas de flux;;0
469;4334Z;BUREAU DE POSTE;2;1;7;Inconnu;17473,57;0
470;1813Z;PRO;1;1;8;Pas de flux;;0
471;8559A;BUREAU DE POSTE;2;1;7;0 a 70% de flux;5843;0
472;8690E;PRO;1;1;8;0 a 70% de flux;20534,07;0
473;7430Z;BUREAU DE POSTE;0;1;;Inconnu;1745,16;0
474;9003A;BUREAU DE POSTE;1;1;8;Pas de flux;;0
475;8690E;BUREAU DE POSTE;2;1;8;0 a 70% de flux;19655,65;0
476;4719B;BUREAU DE POSTE;1;1;6;Pas de flux;;1
477;8559A;BUREAU DE POSTE;1;1;9;Pas de flux;;0
478;9609Z;BUREAU DE POSTE;2;1;7;Inconnu;1309,32;0
479;1413Z;BUREAU DE POSTE;2;1;7;Inconnu;1805,48;0
480;8690;PRO;1;1;7;Pas de flux;;0
481;4321A;BUREAU DE POSTE;0;1;6;Inconnu;7216,56;0
482;4781Z;BUREAU DE POSTE;1;1;7;Inconnu;9138,33;0
483;8130Z;BUREAU DE POSTE;0;1;6;Inconnu;920;0
484;5610A;PRO;1;1;5;0 a 70% de flux;23701,9;1
485;4312A;BUREAU DE POSTE;2;1;7;0 a 70% de flux;33904,62;0
486;8130Z;BUREAU DE POSTE;1;1;6;Inconnu;5207,29;0
487;7021Z;BUREAU DE POSTE;2;1;8;Plus de 70% de flux;16960;0
488;8622C;PRO;1;1;8;0 a 70% de flux;9603,59;0
489;8559A;BUREAU DE POSTE;2;1;8;Plus de 70% de flux;2500;0
490;8690E;PRO;1;1;8;0 a 70% de flux;24152,91;0
491;9003A;BUREAU DE POSTE;2;1;9;Inconnu;516,25;0
492;9003A;BUREAU DE POSTE;1;1;9;Inconnu;9780;0
493;8690;PRO;1;1;8;0 a 70% de flux;15612,02;0
494;8690;PRO;1;1;8;0 a 70% de flux;21494,72;0
495;1399Z;BUREAU DE POSTE;0;1;6;Inconnu;559;0
496;8621Z;PRO;1;1;8;Inconnu;7265,78;1
497;9609Z;BUREAU DE POSTE;0;1;8;Pas de flux;;0
498;8622C;LBP LF;0;0;8;Pas de flux;;0
499;8690;PRO;1;1;7;Inconnu;11829,59;0
500;4312A;BUREAU DE POSTE;0;1;6;Inconnu;1097,4;0
501;0124Z;BUREAU DE POSTE;1;1;;Inconnu;11143,41;0
502;8621Z;PRO;1;1;6;0 a 70% de flux;57442,23;1
503;9602A;BUREAU DE POSTE;1;1;6;Inconnu;1969;0
504;8690E;PRO;2;1;7;0 a 70% de flux;22861,1;0
505;8621Z;PRO;2;1;7;Inconnu;28329,81;1
506;4619B;PRO;1;1;7;Plus de 70% de flux;76153,79;0
507;8542Z;BUREAU DE POSTE;2;1;;Inconnu;4999;0
508;8690;PRO;2;1;7;0 a 70% de flux;26292,84;0
509;8690;BUREAU DE POSTE;1;1;6;Inconnu;3087;0
510;9511Z;BUREAU DE POSTE;1;1;6;Inconnu;1601,7;0
511;4399A;BUREAU DE POSTE;2;1;7;Pas de flux;;0
512;3299Z;BUREAU DE POSTE;1;1;6;Inconnu;865,98;0
513;8690;PRO;1;1;5;Pas de flux;;0
514;4321A;PRO;1;1;7;0 a 70% de flux;19055,21;0
515;4399C;BUREAU DE POSTE;1;1;4;Pas de flux;;0
516;8690E;PRO;1;1;8;0 a 70% de flux;13976,55;1
517;8211Z;BUREAU DE POSTE;2;1;6;Inconnu;5214,23;0
518;1072Z;BUREAU DE POSTE;2;1;8;Pas de flux;;0
519;9602B;BUREAU DE POSTE;1;1;7;Inconnu;8624,36;0
520;4673A;BUREAU DE POSTE;0;1;4;Pas de flux;;0
521;4321A;BUREAU DE POSTE;1;1;;Inconnu;10787,95;0
522;8690E;BUREAU DE POSTE;1;1;7;Inconnu;6378,25;0
523;0145Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
524;9609Z;BUREAU DE POSTE;1;1;6;0 a 70% de flux;745;0
525;4781Z;BUREAU DE POSTE;2;1;7;Inconnu;69400,45;1
526;8622C;PRO;0;1;7;0 a 70% de flux;30801,26;0
527;8690;BUREAU DE POSTE;1;1;8;Pas de flux;;0
528;8621Z;PRO;1;1;8;0 a 70% de flux;26012,61;0
529;4391A;BUREAU DE POSTE;1;1;;Pas de flux;;0
530;8690;PRO;1;1;8;0 a 70% de flux;16135,34;0
531;4334Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
532;8690;PRO;1;1;8;Inconnu;1348,66;0
533;3213Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
534;4711B;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
535;8690;BUREAU DE POSTE;1;1;8;Inconnu;4809,52;0
536;6910Z;BUREAU DE POSTE;2;1;8;Pas de flux;;0
537;8219Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
538;6201Z;BUREAU DE POSTE;1;1;;Inconnu;4531,71;0
539;9319Z;BUREAU DE POSTE;2;1;4;Inconnu;10621,25;0
540;5610C;PRO;2;1;6;0 a 70% de flux;9220,35;1
541;8690;BUREAU DE POSTE;1;1;8;Inconnu;8044,11;0
542;0149Z;BUREAU DE POSTE;2;1;9;Inconnu;38368,12;0
543;6910Z;PRO;0;1;8;Inconnu;59764,06;0
544;8121Z;BUREAU DE POSTE;1;1;7;Inconnu;1928,54;0
545;8559A;BUREAU DE POSTE;1;1;8;0 a 70% de flux;1775;0
546;8690;BUREAU DE POSTE;1;1;7;Inconnu;4329;0
547;5610C;BUREAU DE POSTE;1;1;4;Pas de flux;;0
548;4719B;PRO;1;1;7;0 a 70% de flux;8781,52;1
549;4321A;BUREAU DE POSTE;1;1;6;Inconnu;1337;0
550;9521Z;BUREAU DE POSTE;2;1;7;Inconnu;6930,8;0
551;6202A;PRO;2;1;;0 a 70% de flux;32408,68;0
552;9609Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
553;0145Z;BUREAU DE POSTE;2;1;8;0 a 70% de flux;3509,2;0
554;8299Z;PRO;1;1;7;0 a 70% de flux;11875,2;0
555;9529Z;BUREAU DE POSTE;1;1;7;Inconnu;417;0
556;7111Z;BUREAU DE POSTE;1;1;7;Inconnu;10150;0
557;4781Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;5406,25;1
558;4752B;BUREAU DE POSTE;0;1;7;Inconnu;16983,28;0
559;4791A;BUREAU DE POSTE;1;1;7;Pas de flux;;0
560;9601B;PRO;1;1;CESS;Pas de flux;;1
561;8690;PRO;2;1;8;0 a 70% de flux;13243,34;0
562;7111Z;BUREAU DE POSTE;2;1;6;0 a 70% de flux;4404,96;0
563;1419Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
564;5610A;BUREAU DE POSTE;0;0;;Pas de flux;;0
565;7111Z;PRO;1;1;7;Inconnu;72183,36;0
566;9511Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
567;8622C;A DISTANCE;1;1;7;0 a 70% de flux;63470,48;1
568;1419Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
569;4391B;BUREAU DE POSTE;2;1;7;Inconnu;11185,7;0
570;4391B;BUREAU DE POSTE;0;1;7;Inconnu;4907,08;0
571;4799A;BUREAU DE POSTE;0;1;;Inconnu;24650,75;0
572;8560Z;BUREAU DE POSTE;1;1;8;Inconnu;5897,25;0
573;4619B;PRO;1;1;6;Pas de flux;;0
574;9329Z;BUREAU DE POSTE;0;1;7;Pas de flux;;0
575;4726Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
576;8690;PRO;2;1;8;Inconnu;11754,69;0
577;4711B;BUREAU DE POSTE;0;1;;Inconnu;4454,69;0
578;4399C;BUREAU DE POSTE;1;1;7;Inconnu;5886,9;0
579;8559B;PRO;1;1;7;0 a 70% de flux;3731,86;0
580;8121Z;BUREAU DE POSTE;1;1;7;Inconnu;372,5;0
581;0142Z;BUREAU DE POSTE;0;1;;Inconnu;12950,68;0
582;8690;BUREAU DE POSTE;0;1;7;Inconnu;5700;0
583;4782Z;BUREAU DE POSTE;0;1;;Inconnu;2818,29;0
584;8690;PRO;2;1;7;0 a 70% de flux;37408,27;1
585;4520A;BUREAU DE POSTE;2;1;6;Inconnu;22324,71;0
586;4399C;BUREAU DE POSTE;2;1;6;Pas de flux;;0
587;4322B;BUREAU DE POSTE;1;1;7;Inconnu;11807,87;0
588;4332A;BUREAU DE POSTE;1;1;6;0 a 70% de flux;15406,74;0
589;8690E;PRO;1;1;8;0 a 70% de flux;2131;0
590;9529Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;5698,91;0
591;4399C;BUREAU DE POSTE;0;1;6;Inconnu;9365,98;0
592;0111Z;BUREAU DE POSTE;1;1;;Inconnu;5;0
593;5630Z;BUREAU DE POSTE;2;1;5;Pas de flux;;0
594;8690;BUREAU DE POSTE;1;1;7;Inconnu;6875;0
595;8690;PRO;2;1;8;0 a 70% de flux;15122,92;0
596;3832Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
597;8690;BUREAU DE POSTE;0;1;6;Inconnu;30150,85;0
598;8551Z;BUREAU DE POSTE;2;1;8;0 a 70% de flux;550;0
599;6312Z;BUREAU DE POSTE;2;1;7;Inconnu;4934,5;0
600;8690E;PRO;1;1;CESS;0 a 70% de flux;67,9;0
601;8690;BUREAU DE POSTE;2;1;8;Inconnu;23402,52;0
602;8690E;PRO;1;1;8;0 a 70% de flux;7913,5;0
603;5610C;PRO;2;1;5;0 a 70% de flux;800;1
604;8690E;PRO;1;1;8;Pas de flux;;0
605;7490A;BUREAU DE POSTE;0;1;;Inconnu;2550;0
606;8690;PRO;1;1;8;0 a 70% de flux;3452;1
607;8690;PRO;1;1;8;0 a 70% de flux;9128,94;0
608;9604Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
609;6910Z;PRO;2;1;7;0 a 70% de flux;18110,56;0
610;6201Z;BUREAU DE POSTE;1;1;6;Inconnu;206,97;0
611;8559B;BUREAU DE POSTE;1;1;6;Pas de flux;;0
612;4334Z;PRO;1;1;6;Inconnu;8852,4;0
613;5610C;PRO;1;1;6;Plus de 70% de flux;4886,47;1
614;8690;PRO;1;1;8;0 a 70% de flux;942,92;1
615;9001Z;BUREAU DE POSTE;2;1;6;Inconnu;7360,83;0
616;8531Z;BUREAU DE POSTE;0;1;7;Inconnu;75;0
617;;BUREAU DE POSTE;0;0;;Pas de flux;;0
618;;BUREAU DE POSTE;0;0;;Pas de flux;;0
619;;BUREAU DE POSTE;0;0;;Pas de flux;;0
620;;BUREAU DE POSTE;0;0;;Pas de flux;;0
621;;BUREAU DE POSTE;0;0;;Pas de flux;;0
622;;BUREAU DE POSTE;0;0;;Pas de flux;;0
623;;BUREAU DE POSTE;0;0;;Pas de flux;;0
624;;BUREAU DE POSTE;0;0;;Pas de flux;;0
625;9312Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
626;9329Z;BUREAU DE POSTE;2;1;8;Inconnu;9970,98;0
627;8810A;BUREAU DE POSTE;2;3;;Inconnu;39764,38;0
628;9312Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
629;7911Z;INSTITUTIONNEL;1;1;6;Pas de flux;;0
630;9001Z;BUREAU DE POSTE;1;1;;Inconnu;2277,7;0
631;8531Z;INSTITUTIONNEL;2;2;7;0 a 70% de flux;36536,25;0
632;8520Z;BUREAU DE POSTE;0;1;;Inconnu;10455,24;0
633;8532Z;BUREAU DE POSTE;0;1;;Inconnu;871;0
634;9312Z;INSTITUTIONNEL;1;4;;0 a 70% de flux;1205,57;0
635;9312Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
636;8710B;BUREAU DE POSTE;0;1;6;Pas de flux;;0
637;9491Z;INSTITUTIONNEL;1;1;;Plus de 70% de flux;43966,62;0
638;8520Z;BUREAU DE POSTE;2;1;;Inconnu;19933,62;0
639;8899B;BUREAU DE POSTE;0;1;4;0 a 70% de flux;93830,71;0
640;9312Z;INSTITUTIONNEL;7;11;7;0 a 70% de flux;51129,23;0
641;;BUREAU DE POSTE;0;1;;Pas de flux;;0
642;;BUREAU DE POSTE;1;1;;0 a 70% de flux;7461,47;0
643;8520Z;INSTITUTIONNEL;1;1;7;Inconnu;11199,25;0
644;7911Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
645;;BUREAU DE POSTE;0;1;;Pas de flux;;0
646;;BUREAU DE POSTE;0;1;;Inconnu;39903,44;0
647;;PRO;1;1;;Pas de flux;;0
648;9312Z;BUREAU DE POSTE;1;1;;Inconnu;1196,99;0
649;8610Z;SPL;1;1;9;Pas de flux;;0
650;9312Z;BUREAU DE POSTE;0;1;;Inconnu;10837,61;0
651;9312Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
652;8810A;BUREAU DE POSTE;0;1;;Pas de flux;;0
653;9312Z;BUREAU DE POSTE;2;1;;Inconnu;11590,27;0
654;;BUREAU DE POSTE;0;1;;Pas de flux;;0
655;8531Z;BUREAU DE POSTE;1;1;;Inconnu;4020;0
656;8520Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
657;4782Z;BUREAU DE POSTE;1;1;8;Inconnu;1000;0
658;4399A;BUREAU DE POSTE;1;1;6;Inconnu;100;0
659;2550A;BUREAU DE POSTE;1;1;6;Inconnu;14920;0
660;8621Z;BUREAU DE POSTE;2;1;7;Inconnu;97580,24;0
661;9609Z;PRO;1;1;8;0 a 70% de flux;32144;0
662;8690E;PRO;1;1;8;0 a 70% de flux;11448,57;0
663;8690;PRO;1;1;7;Pas de flux;;0
664;5610A;A DISTANCE;1;1;;Inconnu;76688,76;1
665;8690E;PRO;2;1;8;Inconnu;5332,99;0
666;6201Z;BUREAU DE POSTE;2;1;7;Inconnu;25080;0
667;8690;PRO;1;1;8;Inconnu;579,58;0
668;8299Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;16164;0
669;8690;PRO;1;1;;0 a 70% de flux;17729,7;0
670;8690;PRO;1;1;8;0 a 70% de flux;32373,11;0
671;3312Z;BUREAU DE POSTE;0;1;7;Pas de flux;;0
672;8690;PRO;1;1;8;0 a 70% de flux;33150,69;0
673;0121Z;BUREAU DE POSTE;2;1;6;Inconnu;1763;0
674;8559B;BUREAU DE POSTE;2;1;8;0 a 70% de flux;1038,5;0
675;8121Z;BUREAU DE POSTE;1;1;7;Inconnu;16494,26;0
676;8690E;PRO;1;1;8;0 a 70% de flux;8057,07;0
677;8690E;BUREAU DE POSTE;1;1;7;Inconnu;7363,55;0
678;6202A;PRO;2;1;8;0 a 70% de flux;38532,33;0
679;8621Z;PRO;1;1;8;Inconnu;37108,09;1
680;5811Z;BUREAU DE POSTE;1;1;7;Inconnu;691,03;0
681;4321A;BUREAU DE POSTE;1;1;7;Pas de flux;;0
682;8690;BUREAU DE POSTE;2;1;7;0 a 70% de flux;50515,49;0
683;4779Z;BUREAU DE POSTE;2;1;6;Inconnu;3220;0
684;8690;PRO;1;1;8;0 a 70% de flux;21597;0
685;9329Z;PRO;0;1;9;Inconnu;8692,86;0
686;8690E;PRO;1;1;7;Pas de flux;;0
687;5610C;BUREAU DE POSTE;2;1;6;Inconnu;4766,45;0
688;9602A;BUREAU DE POSTE;1;1;6;0 a 70% de flux;3376;1
689;9603Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
690;8690;PRO;1;1;8;Pas de flux;;0
691;3213Z;BUREAU DE POSTE;1;1;7;Inconnu;29;0
692;0121Z;PRO;1;1;6;Inconnu;4545,32;1
693;1623Z;BUREAU DE POSTE;1;1;7;Inconnu;50343,51;0
694;8690E;BUREAU DE POSTE;2;1;7;Pas de flux;;0
695;1071C;BUREAU DE POSTE;1;1;7;Inconnu;24684,5;0
696;2341Z;BUREAU DE POSTE;2;1;8;Pas de flux;;0
697;8129B;A DISTANCE;1;1;6;0 a 70% de flux;40507;0
698;8690;BUREAU DE POSTE;2;1;8;Inconnu;27216,93;0
699;7112B;PRO;0;1;8;Pas de flux;;0
700;4332B;PRO;2;1;7;Inconnu;29140,12;0
701;5520Z;A DISTANCE;1;1;7;0 a 70% de flux;4176,44;0
702;8553Z;PRO;1;1;7;0 a 70% de flux;9201,72;0
703;8553Z;PRO;2;1;6;0 a 70% de flux;14906;0
704;9003B;BUREAU DE POSTE;2;1;8;Inconnu;6998,81;0
705;8690;A DISTANCE;1;1;8;0 a 70% de flux;13639,9;0
706;9524Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
707;1419Z;BUREAU DE POSTE;0;1;;0 a 70% de flux;1368;0
708;9003A;PRO;2;1;8;0 a 70% de flux;1886,77;0
709;4711B;PRO;0;1;7;0 a 70% de flux;6082,07;0
710;4789Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;6424,55;0
711;4322A;BUREAU DE POSTE;1;1;7;Inconnu;1880;0
712;8621Z;PRO;1;1;;Plus de 70% de flux;38156,04;1
713;4332A;BUREAU DE POSTE;2;1;7;Inconnu;1630;0
714;4322A;PRO;2;1;7;0 a 70% de flux;13550,6;0
715;0121Z;LBP LF;0;0;6;Pas de flux;;0
716;4511Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
717;4520A;BUREAU DE POSTE;0;1;7;Pas de flux;;0
718;8690;PRO;2;1;7;Inconnu;18337,9;0
719;8690E;PRO;2;1;7;Inconnu;1705;1
720;8690;PRO;1;1;7;Inconnu;11380,54;0
721;5912Z;PRO;1;1;8;Inconnu;4723,17;0
722;8211Z;BUREAU DE POSTE;2;1;7;Pas de flux;;0
723;9003A;BUREAU DE POSTE;1;1;;Pas de flux;;0
724;4789Z;A DISTANCE;2;1;6;0 a 70% de flux;5371,66;0
725;8690;PRO;2;1;8;0 a 70% de flux;9105,97;0
726;4932Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
727;9329Z;BUREAU DE POSTE;1;1;4;0 a 70% de flux;2034;0
728;4334Z;BUREAU DE POSTE;2;1;7;0 a 70% de flux;3243,8;0
729;8690;PRO;1;1;8;0 a 70% de flux;1978;0
730;4791A;PRO;1;1;7;0 a 70% de flux;10005,43;0
731;8690E;PRO;2;1;7;0 a 70% de flux;6794,96;0
732;8690E;PRO;2;1;CESS;0 a 70% de flux;8302,05;0
733;4741Z;BUREAU DE POSTE;1;1;7;Inconnu;583;0
734;7112B;PRO;1;1;8;0 a 70% de flux;24755;0
735;7022Z;BUREAU DE POSTE;1;1;7;Inconnu;4115,25;0
736;8690E;PRO;1;1;7;Pas de flux;;0
737;8121Z;PRO;1;1;6;0 a 70% de flux;8585,8;0
738;6910Z;PRO;1;1;9;0 a 70% de flux;7477,82;0
739;9524Z;BUREAU DE POSTE;2;1;8;0 a 70% de flux;19418,22;0
740;4399C;BUREAU DE POSTE;0;0;CESS;Pas de flux;;0
741;8122Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
742;8690;PRO;2;1;;Inconnu;5745,81;0
743;8690;BUREAU DE POSTE;2;1;7;Pas de flux;;0
744;4729Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
745;4789Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;2495,63;0
746;4334Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
747;4321A;BUREAU DE POSTE;2;1;6;0 a 70% de flux;5082,2;0
748;5610C;BUREAU DE POSTE;2;1;6;Inconnu;2397,5;0
749;0145Z;BUREAU DE POSTE;1;1;7;Inconnu;2903,1;0
750;8690;BUREAU DE POSTE;2;1;7;0 a 70% de flux;16727,66;0
751;4322A;BUREAU DE POSTE;1;1;;Pas de flux;;0
752;0311Z;BUREAU DE POSTE;0;1;RJ;Inconnu;60;0
753;7022Z;BUREAU DE POSTE;1;1;;Inconnu;4079,95;0
754;4332C;BUREAU DE POSTE;0;1;;Inconnu;17177,16;0
755;5610C;BUREAU DE POSTE;2;1;8;Inconnu;5651;0
756;2349Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
757;8690;PRO;2;1;8;0 a 70% de flux;20272,85;0
758;1419Z;BUREAU DE POSTE;1;1;;Inconnu;3049,7;0
759;8690;PRO;1;1;7;0 a 70% de flux;12175,59;0
760;5520Z;BUREAU DE POSTE;2;1;6;Inconnu;3389,33;0
761;9602A;PRO;1;1;6;0 a 70% de flux;4187;1
762;3299Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
763;8690;PRO;1;1;8;Inconnu;19380,22;0
764;8690;PRO;1;1;8;Inconnu;17124,6;0
765;4619B;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
766;4399C;BUREAU DE POSTE;1;1;;Inconnu;7040,85;0
767;4334Z;BUREAU DE POSTE;2;1;7;Inconnu;12650;0
768;5610C;PRO;1;1;6;Inconnu;4470,5;1
769;7111Z;PRO;2;1;8;0 a 70% de flux;15184,67;0
770;4332A;BUREAU DE POSTE;1;1;6;Pas de flux;;0
771;4391A;BUREAU DE POSTE;2;1;7;Inconnu;91290;0
772;8121Z;BUREAU DE POSTE;1;1;7;Inconnu;4679;0
773;4789Z;BUREAU DE POSTE;1;1;7;Inconnu;2723,48;0
774;3250A;BUREAU DE POSTE;1;1;8;Inconnu;6359,8;0
775;8690;A DISTANCE;1;1;6;Inconnu;14849,07;0
776;6202A;PRO;1;1;7;0 a 70% de flux;5300;0
777;5610C;PRO;1;1;6;Pas de flux;;1
778;7410Z;BUREAU DE POSTE;2;1;7;Pas de flux;;0
779;7490B;BUREAU DE POSTE;0;1;;Pas de flux;;0
780;8121Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
781;8622C;PRO;1;1;8;Plus de 70% de flux;66692,65;0
782;4312A;PRO;1;1;7;Inconnu;6213,99;0
783;7219Z;BUREAU DE POSTE;2;1;7;Pas de flux;;0
784;8559B;BUREAU DE POSTE;2;1;8;Inconnu;1856,25;0
785;4322A;BUREAU DE POSTE;1;1;;Pas de flux;;0
786;3312Z;BUREAU DE POSTE;1;1;;Inconnu;2360,23;0
787;5610A;PRO;1;1;4;0 a 70% de flux;28061,86;1
788;9003B;PRO;2;1;9;0 a 70% de flux;7840;0
789;4322B;BUREAU DE POSTE;1;1;6;Pas de flux;;0
790;5610C;BUREAU DE POSTE;1;1;6;Pas de flux;;0
791;4781Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
792;4332B;BUREAU DE POSTE;1;1;5;Pas de flux;;0
793;5621Z;BUREAU DE POSTE;1;1;4;Inconnu;1767;0
794;9602B;BUREAU DE POSTE;1;1;6;0 a 70% de flux;10835,59;0
795;9002Z;BUREAU DE POSTE;2;1;8;Plus de 70% de flux;10608;0
796;8690;PRO;1;1;7;0 a 70% de flux;10432,42;0
797;8690E;PRO;1;1;7;0 a 70% de flux;31397,67;0
798;8690;PRO;2;1;8;0 a 70% de flux;26735,29;0
